,Unnamed: 0,CO_ANO,CO_MES,Nome_UF,Nome_Município,SH4,CO_PAIS,KG_LIQUIDO,VL_FOB,NO_PAIS
44629,906772,2023,6,Alagoas,Maceió,2007,351,13,49,Hong Kong
6807,446876,2015,11,Alagoas,Marechal Deodoro,6908,249,103759,28412,Estados Unidos
29279,764101,2022,3,Alagoas,Maceió,402,23,3,12,Alemanha
18224,644550,2020,6,Alagoas,Maceió,1509,741,1,9,Singapura
35494,826502,2022,11,Alagoas,Maceió,2001,301,11,75,Grécia
39342,861076,2023,1,Alagoas,Maceió,1601,776,50,166,Tailândia
6734,441931,2015,12,Alagoas,São Luís do Quitunde,1701,628,3000000,962064,Reino Unido
45983,918080,2024,2,Alagoas,Maceió,703,301,50,143,Grécia
45206,911626,2024,2,Alagoas,Maceió,707,83,30,28,Barbados
10668,563202,2019,1,Alagoas,Marechal Deodoro,6907,149,35287,8027,Canadá
49587,947877,2024,3,Alagoas,Maceió,403,434,53,303,Libéria
5024,306776,2010,5,Alagoas,Maceió,6212,607,160,10778,Portugal
33725,808425,2022,9,Alagoas,Maceió,1902,249,72,118,Estados Unidos
31984,790504,2022,8,Alagoas,Maceió,804,741,85,114,Singapura
407,24327,1998,2,Alagoas,Maceió,2009,249,15220,14261,Estados Unidos
14214,601821,2019,7,Alagoas,Maceió,1006,580,99,296,Panamá
37702,847283,2023,10,Alagoas,Maceió,3302,467,4,3,Malta
40602,872085,2023,6,Alagoas,Maceió,4820,301,250,3244,Grécia
4034,246218,2008,1,Alagoas,Maceió,9998,990,35183,67922,Provisão de Navios e Aeronaves
48947,942447,2024,3,Alagoas,Maceió,902,476,1,10,"Marshall, Ilhas"
32308,793870,2022,1,Alagoas,Maceió,7412,80,0,326,Barein
24799,713698,2021,9,Alagoas,Maceió,1903,728,2,17,Senegal
30637,777589,2022,3,Alagoas,Maceió,2005,573,9,54,Países Baixos (Holanda)
28369,753832,2021,8,Alagoas,Maceió,7117,603,163,5229,Polônia
45981,918059,2024,7,Alagoas,Maceió,2922,163,3,13,Chipre
8816,535653,2018,12,Alagoas,Maceió,2103,301,52,117,Grécia
43279,894688,2023,10,Alagoas,Maceió,806,77,15,28,Bahamas
49234,944887,2024,5,Alagoas,Maceió,8544,467,1,44,Malta
20078,663389,2020,3,Alagoas,Maceió,2202,476,2,99,"Marshall, Ilhas"
17996,642132,2020,8,Alagoas,Maceió,9608,301,20,13,Grécia
37380,844539,2023,8,Alagoas,Maceió,1604,434,0,1,Libéria
1614,101338,2003,12,Alagoas,Maceió,9405,249,826,13831,Estados Unidos
1603,100482,2003,3,Alagoas,Maceió,2007,63,49,53,Argentina
18900,651500,2020,5,Alagoas,Maceió,6302,455,19,769,Malásia
47166,927780,2024,3,Alagoas,Maceió,809,77,25,175,Bahamas
6587,430236,2015,4,Alagoas,Maceió,2007,249,161,600,Estados Unidos
25288,718999,2021,11,Alagoas,Maceió,901,467,15,97,Malta
17396,635732,2020,12,Alagoas,Maceió,207,434,205,563,Libéria
27844,747939,2021,11,Alagoas,Maceió,706,467,130,77,Malta
10751,564078,2019,2,Alagoas,Maceió,2501,434,10,1,Libéria
46364,921603,2024,1,Alagoas,Maceió,4805,575,3707,10159,Palau
37909,849102,2023,12,Alagoas,Maceió,3214,163,1,160,Chipre
33251,803609,2022,10,Alagoas,Maceió,202,538,60,317,Noruega
41875,882750,2023,2,Alagoas,Maceió,201,23,15,123,Alemanha
10699,563543,2019,3,Alagoas,Maceió,1901,190,50,187,Coreia do Sul
419,25085,1998,9,Alagoas,Marechal Deodoro,3923,845,2336,4625,Uruguai
24971,715600,2021,12,Alagoas,Maceió,9608,434,101,78,Libéria
24171,706636,2021,8,Alagoas,Maceió,3926,580,16,166,Panamá
12936,588274,2019,5,Alagoas,Maceió,1806,77,18,170,Bahamas
22054,683695,2020,11,Alagoas,São Miguel dos Campos,1701,249,4138806,2114072,Estados Unidos
17717,639302,2020,7,Alagoas,Maceió,705,160,50,143,China
23007,694077,2021,5,Alagoas,Maceió,2104,43,4,20,Antígua e Barbuda
20767,670562,2020,2,Alagoas,Maceió,803,145,20,29,Camarões
651,40355,2000,5,Alagoas,São Luís do Quitunde,1701,676,2000000,306364,Rússia
47918,933869,2024,5,Alagoas,Maceió,707,607,10,15,Portugal
18318,645602,2020,5,Alagoas,Maceió,2202,476,241,519,"Marshall, Ilhas"
35255,823992,2022,6,Alagoas,Maceió,701,741,100,191,Singapura
39322,860939,2023,12,Alagoas,Maceió,702,351,30,37,Hong Kong
31491,785946,2022,5,Alagoas,Maceió,2103,628,31,115,Reino Unido
32543,796114,2022,8,Alagoas,Maceió,806,580,10,54,Panamá
2102,129237,2004,12,Alagoas,Coruripe,2207,190,487724,120691,Coreia do Sul
35609,827644,2022,7,Alagoas,Maceió,1507,741,0,224,Singapura
19732,660001,2020,3,Alagoas,Maceió,805,160,195,298,China
39412,861851,2023,10,Alagoas,Maceió,2105,351,10,28,Hong Kong
15586,616727,2020,2,Alagoas,Maceió,403,476,22,17,"Marshall, Ilhas"
42304,886440,2023,4,Alagoas,Maceió,5407,607,0,75,Portugal
35629,827809,2022,8,Alagoas,Maceió,402,293,10,84,Gibraltar
28016,749821,2021,6,Alagoas,Maceió,811,538,4,17,Noruega
4528,273757,2009,4,Alagoas,Maceió,8406,586,5900,123367,Paraguai
2727,165870,2005,7,Alagoas,Coruripe,1701,820,14700000,3679851,Tunísia
8891,537764,2018,8,Alagoas,Maceió,6304,249,20,1000,Estados Unidos
28518,755378,2021,1,Alagoas,Maceió,803,580,30,28,Panamá
35589,827479,2022,4,Alagoas,Maceió,3920,301,1,8,Grécia
42953,891900,2023,10,Alagoas,Maceió,4818,580,6,33,Panamá
2723,165741,2005,3,Alagoas,Coruripe,1701,676,3500000,790755,Rússia
6140,385264,2013,12,Alagoas,Maceió,1701,149,17636390,7167476,Canadá
2051,126112,2004,12,Alagoas,Maceió,2903,399,8973115,4353217,Japão
34958,820796,2022,2,Alagoas,Murici,2924,845,24000,30000,Uruguai
31761,788543,2022,5,Alagoas,Maceió,703,386,32,121,Itália
32480,795464,2022,6,Alagoas,Maceió,8211,301,0,58,Grécia
11330,570307,2019,8,Alagoas,Maceió,705,607,10,38,Portugal
49824,950130,2024,4,Alagoas,Maceió,701,77,512,954,Bahamas
17824,640445,2020,4,Alagoas,Marechal Deodoro,6907,589,180469,42460,Peru
2450,148913,2005,4,Alagoas,Maceió,2903,399,8559460,4152536,Japão
27900,748521,2021,11,Alagoas,Coruripe,1701,249,4195830,1531276,Estados Unidos
19480,657280,2020,4,Alagoas,Igreja Nova,1701,249,275030,154143,Estados Unidos
5696,349283,2011,11,Alagoas,Maceió,6101,845,2,397,Uruguai
42898,891399,2023,6,Alagoas,Maceió,1806,573,4,78,Países Baixos (Holanda)
7674,496017,2017,5,Alagoas,Maceió,8438,776,813,87354,Tailândia
37897,849011,2023,1,Alagoas,Maceió,1108,434,5,30,Libéria
17939,641547,2020,10,Alagoas,Maceió,1006,628,100,81,Reino Unido
10261,558898,2019,8,Alagoas,Marechal Deodoro,6907,647,281081,49246,República Dominicana
32094,791567,2022,6,Alagoas,Maceió,2101,77,0,74,Bahamas
28845,759153,2021,7,Alagoas,Maceió,2007,476,4,24,"Marshall, Ilhas"
31680,787690,2022,10,Alagoas,Maceió,2201,301,4770,1230,Grécia
655,40604,2000,12,Alagoas,Pilar,9998,301,25738,9433,Grécia
41836,882480,2023,10,Alagoas,Maceió,1006,88,80,116,Belize
27883,748293,2021,5,Alagoas,Maceió,706,538,41,53,Noruega
7452,484495,2017,9,Alagoas,Marechal Deodoro,6907,196,77999,13783,Costa Rica
10811,564670,2019,2,Alagoas,Maceió,2007,741,12,46,Singapura
12584,584356,2019,1,Alagoas,Maceió,710,573,5,24,Países Baixos (Holanda)
1422,88657,2002,12,Alagoas,Maceió,2903,399,9560427,1861845,Japão
41984,883531,2023,6,Alagoas,Maceió,2008,741,11,28,Singapura
5243,319416,2010,12,Alagoas,União dos Palmares,2207,190,3978438,2184325,Coreia do Sul
24793,713661,2021,11,Alagoas,Maceió,2209,467,4,24,Malta
3780,233472,2007,3,Alagoas,Maceió,1701,199,8000000,2755021,Cuba
9457,549847,2019,9,Alagoas,Maceió,902,105,0,46,Brasil
32031,790971,2022,4,Alagoas,Maceió,407,580,1119,110,Panamá
41380,878710,2023,2,Alagoas,Maceió,3923,434,4,62,Libéria
47663,931969,2024,1,Alagoas,Maceió,7013,434,1,2,Libéria
24522,710790,2021,10,Alagoas,Maceió,709,255,75,116,Falkland (Malvinas)
9190,546742,2018,12,Alagoas,Maceió,2007,599,40,135,Polinésia Francesa
5824,358280,2012,4,Alagoas,União dos Palmares,2304,190,5000000,1960000,Coreia do Sul
1892,116416,2004,12,Alagoas,Maceió,9602,628,130,900,Reino Unido
44841,908520,2024,3,Alagoas,Maceió,3401,467,15,177,Malta
3883,238782,2008,6,Alagoas,Coruripe,1701,831,4300000,1179060,Ucrânia
8295,520458,2018,12,Alagoas,Maceió,3004,476,4,46,"Marshall, Ilhas"
45110,910760,2024,1,Alagoas,Maceió,8214,434,2,6,Libéria
35769,829431,2022,11,Alagoas,Maceió,701,161,50,65,Taiwan (Formosa)
49806,949928,2024,3,Alagoas,Maceió,803,77,115,193,Bahamas
1153,73569,2002,5,Alagoas,União dos Palmares,2207,528,1772734,482496,Nigéria
38925,857551,2023,3,Alagoas,Maceió,701,628,130,108,Reino Unido
2924,178217,2006,5,Alagoas,Rio Largo,9998,990,574373,394602,Provisão de Navios e Aeronaves
48013,934623,2024,4,Alagoas,Maceió,2005,434,15,30,Libéria
14913,609854,2019,3,Alagoas,Maceió,3302,573,2,16,Países Baixos (Holanda)
39678,864275,2023,6,Alagoas,Maceió,306,776,6,93,Tailândia
10613,562689,2019,1,Alagoas,Maceió,701,160,30,40,China
13025,589042,2019,10,Alagoas,Maceió,2005,301,21,70,Grécia
44223,903135,2023,3,Alagoas,Maceió,8509,434,0,5,Libéria
16912,630588,2020,9,Alagoas,Maceió,709,163,61,94,Chipre
7119,466292,2016,3,Alagoas,Marechal Deodoro,3904,63,48000,34158,Argentina
47014,926436,2024,5,Alagoas,Maceió,304,386,20,123,Itália
4487,271372,2009,7,Alagoas,Maceió,9602,63,400,6228,Argentina
12405,582140,2019,10,Alagoas,Maceió,810,858,50,229,Vietnã
31526,786340,2022,9,Alagoas,Maceió,401,351,50,79,Hong Kong
2206,134599,2004,12,Alagoas,São José da Laje,1701,676,11050000,1894344,Rússia
24681,712439,2021,3,Alagoas,Maceió,2007,232,36,56,Dinamarca
42130,884878,2023,10,Alagoas,Maceió,403,467,18,47,Malta
40040,867459,2023,12,Alagoas,Maceió,1602,445,45,415,Luxemburgo
349,21083,1998,9,Alagoas,Arapiraca,2401,249,5729,10312,Estados Unidos
37625,846624,2023,3,Alagoas,Maceió,1901,301,13,69,Grécia
545,33263,1999,5,Alagoas,Arapiraca,2401,275,281316,440613,França
32710,797900,2022,10,Alagoas,Maceió,401,77,48,148,Bahamas
7466,485286,2017,6,Alagoas,Marechal Deodoro,6907,611,25747,4791,Porto Rico
45154,911242,2024,2,Alagoas,Maceió,706,467,45,49,Malta
31189,782941,2022,9,Alagoas,Maceió,802,301,5,134,Grécia
665,41053,2000,2,Alagoas,Maceió,7201,161,6050000,732050,Taiwan (Formosa)
15165,612434,2019,2,Alagoas,Maceió,8507,434,13,28,Libéria
47171,927797,2024,2,Alagoas,Maceió,4015,301,4,16,Grécia
19963,662196,2020,10,Alagoas,Maceió,2501,77,68,9,Bahamas
32941,800535,2022,11,Alagoas,Maceió,504,467,20,49,Malta
26063,727263,2021,3,Alagoas,Maceió,3214,476,3,80,"Marshall, Ilhas"
3278,200751,2006,11,Alagoas,Maceió,6305,756,928,4134,África do Sul
32332,794079,2022,8,Alagoas,Japaratinga,4015,628,6,1013,Reino Unido
9193,546799,2018,12,Alagoas,Maceió,704,434,40,47,Libéria
1599,100012,2003,2,Alagoas,Maceió,9998,990,6450,4601,Provisão de Navios e Aeronaves
26646,733960,2021,6,Alagoas,Maceió,701,538,55,70,Noruega
4802,292029,2009,5,Alagoas,Coruripe,2207,493,916679,573823,México
46316,921151,2024,1,Alagoas,Maceió,1604,476,23,204,"Marshall, Ilhas"
5343,325637,2011,1,Alagoas,Maceió,2009,63,26514,102376,Argentina
15765,618761,2020,11,Alagoas,Maceió,1905,476,13,48,"Marshall, Ilhas"
29505,766509,2022,4,Alagoas,Maceió,8406,63,7097,181558,Argentina
28961,760379,2022,1,Alagoas,Maceió,806,351,5,23,Hong Kong
45706,915594,2024,2,Alagoas,Maceió,1006,83,100,182,Barbados
42534,888410,2023,1,Alagoas,Maceió,1701,741,50030,75,Singapura
34616,817738,2022,7,Alagoas,Maceió,909,476,2,11,"Marshall, Ilhas"
3650,224980,2007,3,Alagoas,Marechal Deodoro,6811,127,52160,10240,Cabo Verde
19490,657455,2020,5,Alagoas,Boca da Mata,1701,149,4600000,1464050,Canadá
45493,913809,2024,2,Alagoas,Maceió,702,476,104,97,"Marshall, Ilhas"
7752,500499,2017,12,Alagoas,Maceió,8439,586,500,3235,Paraguai
8590,528994,2018,8,Alagoas,Maceió,8421,573,4796868,176165989,Países Baixos (Holanda)
19133,653672,2020,4,Alagoas,Maceió,803,476,129,132,"Marshall, Ilhas"
14910,609836,2019,7,Alagoas,Atalaia,1701,149,2000000,581659,Canadá
48779,940984,2024,4,Alagoas,Maceió,705,351,10,39,Hong Kong
271,16350,1998,11,Alagoas,Maceió,2815,329,8341216,1298143,Guiné
42290,886344,2023,5,Alagoas,Maceió,303,741,110,460,Singapura
16283,624147,2020,2,Alagoas,Maceió,2104,145,11,103,Camarões
29199,763033,2022,5,Alagoas,Maceió,910,741,4,50,Singapura
25123,717259,2021,6,Alagoas,Maceió,8202,160,2,17,China
24356,708747,2021,2,Alagoas,Maceió,1101,538,70,73,Noruega
7465,485178,2017,1,Alagoas,Marechal Deodoro,6907,687,75668,13304,El Salvador
15551,616373,2020,8,Alagoas,Maceió,2209,43,6,5,Antígua e Barbuda
28335,753529,2021,6,Alagoas,Maceió,1902,467,35,86,Malta
1646,102707,2003,8,Alagoas,Maceió,2526,573,23800,4474,Países Baixos (Holanda)
28272,752922,2021,8,Alagoas,Maceió,1102,538,6,7,Noruega
24073,705541,2021,12,Alagoas,Maceió,2005,77,5,24,Bahamas
22316,686375,2021,7,Alagoas,Maceió,2832,301,75,467,Grécia
3733,229937,2007,4,Alagoas,União dos Palmares,1701,756,7000000,2299640,África do Sul
22387,687340,2021,12,Alagoas,Maceió,4017,505,10,169,Moçambique
44414,904945,2023,10,Alagoas,Maceió,1602,281,17,119,Gabão
35015,821529,2022,2,Alagoas,Maceió,202,77,140,921,Bahamas
20557,668440,2020,9,Alagoas,Maceió,405,267,3,38,Filipinas
5686,348782,2011,3,Alagoas,Maceió,8406,97,2500,82918,Bolívia
46128,919402,2024,6,Alagoas,Maceió,6216,476,5,18,"Marshall, Ilhas"
40803,873919,2023,1,Alagoas,Maceió,904,301,10,86,Grécia
7376,480181,2016,6,Alagoas,Marechal Deodoro,6908,63,26101,5373,Argentina
19596,658724,2020,9,Alagoas,Japaratinga,4015,23,134,12135,Alemanha
2862,173163,2006,7,Alagoas,Maceió,9401,249,300,4321,Estados Unidos
22214,685375,2020,12,Alagoas,Maceió,407,476,15,486,"Marshall, Ilhas"
47112,927205,2024,2,Alagoas,Maceió,6310,741,50,252,Singapura
48445,938143,2024,2,Alagoas,Maceió,1513,586,4540,40049,Paraguai
17374,635533,2020,9,Alagoas,Maceió,1902,83,25,140,Barbados
11314,570202,2019,9,Alagoas,Maceió,2003,105,4,33,Brasil
8854,537050,2018,11,Alagoas,Maceió,201,434,20,149,Libéria
39973,866965,2023,1,Alagoas,Maceió,2105,776,20,63,Tailândia
48247,936702,2024,5,Alagoas,Maceió,304,538,40,211,Noruega
4043,246993,2008,10,Alagoas,Maceió,2009,607,6540,15432,Portugal
34539,816921,2022,10,Alagoas,Maceió,210,399,35,86,Japão
3925,240376,2008,5,Alagoas,Delmiro Gouveia,5513,63,13762,103524,Argentina
18244,644706,2020,10,Alagoas,Maceió,807,476,240,102,"Marshall, Ilhas"
48402,937739,2024,5,Alagoas,Maceió,3920,245,46735,54153,Espanha
12211,580103,2019,8,Alagoas,Maceió,2102,476,3,31,"Marshall, Ilhas"
38647,855154,2023,11,Alagoas,Maceió,409,476,5,12,"Marshall, Ilhas"
43604,897585,2023,8,Alagoas,Maceió,3208,351,3,81,Hong Kong
15813,619304,2020,5,Alagoas,Maceió,202,434,11,142,Libéria
34211,813473,2022,9,Alagoas,Maceió,707,741,41,51,Singapura
46841,925146,2024,7,Alagoas,Maceió,2815,628,11,118,Reino Unido
6568,428498,2014,11,Alagoas,São José da Laje,1701,450,810000,355928,Madagascar
48551,938968,2024,7,Alagoas,Craíbas,2603,160,12100409,22441726,China
616,37915,1999,8,Alagoas,Maceió,9998,990,327,357,Provisão de Navios e Aeronaves
40947,875186,2023,6,Alagoas,Maceió,2102,741,1,7,Singapura
30265,774218,2022,10,Alagoas,Maceió,707,603,20,22,Polônia
30108,772615,2022,9,Alagoas,Maceió,709,589,81,161,Peru
19191,654244,2020,1,Alagoas,Maceió,2209,351,6,5,Hong Kong
48739,940552,2024,1,Alagoas,Maceió,4802,580,1,2,Panamá
36331,835148,2023,4,Alagoas,Maceió,813,361,12,21,Índia
25219,718353,2021,3,Alagoas,Maceió,713,476,15,88,"Marshall, Ilhas"
7396,481424,2016,4,Alagoas,Maceió,9998,990,395439,367826,Provisão de Navios e Aeronaves
33168,802723,2022,1,Alagoas,Maceió,2106,386,4,9,Itália
19633,659124,2020,12,Alagoas,Maceió,2105,476,40,63,"Marshall, Ilhas"
35169,823079,2022,6,Alagoas,Maceió,909,741,3,30,Singapura
844,53529,2000,3,Alagoas,Maceió,801,249,408,2381,Estados Unidos
40789,873819,2023,6,Alagoas,Maceió,405,232,20,33,Dinamarca
5411,330724,2011,1,Alagoas,Coruripe,1701,628,4178085,2993726,Reino Unido
14980,610412,2019,4,Alagoas,Maceió,2302,467,1,20,Malta
33412,805090,2022,6,Alagoas,Maceió,3923,538,3,251,Noruega
1174,74661,2002,3,Alagoas,Maceió,1701,291,14000000,2681000,Geórgia
47248,928506,2024,1,Alagoas,Maceió,4823,445,12,190,Luxemburgo
2676,163094,2005,3,Alagoas,Rio Largo,9998,990,143884,82413,Provisão de Navios e Aeronaves
204,11729,1997,1,Alagoas,Pilar,9998,990,67138,20040,Provisão de Navios e Aeronaves
39924,866476,2023,2,Alagoas,Maceió,1207,88,2,26,Belize
23565,700318,2021,11,Alagoas,Maceió,910,476,1,17,"Marshall, Ilhas"
44757,907910,2024,7,Alagoas,Maceió,9603,386,1,159,Itália
25762,724127,2021,7,Alagoas,Maceió,901,160,6,137,China
48365,937501,2024,1,Alagoas,Maceió,704,580,177,233,Panamá
9465,549917,2019,10,Alagoas,Maceió,403,301,39,99,Grécia
26156,728375,2021,2,Alagoas,Maceió,1103,351,10,27,Hong Kong
17273,634516,2020,10,Alagoas,Maceió,304,573,158,2505,Países Baixos (Holanda)
42631,889165,2023,9,Alagoas,Marechal Deodoro,6907,83,25972,5781,Barbados
46085,918974,2024,5,Alagoas,Maceió,3903,476,6,537,"Marshall, Ilhas"
43085,893088,2023,10,Alagoas,Maceió,2105,467,20,34,Malta
19013,652588,2020,8,Alagoas,Maceió,3910,301,4,30,Grécia
26440,731676,2021,10,Alagoas,Maceió,8311,580,26,811,Panamá
23115,695342,2021,2,Alagoas,Maceió,2209,351,13,17,Hong Kong
35891,830654,2022,2,Alagoas,Maceió,8215,505,2,82,Moçambique
36210,834007,2022,3,Alagoas,Maceió,901,365,8,137,Indonésia
44745,907835,2024,4,Alagoas,Maceió,901,467,1,28,Malta
18090,643254,2020,5,Alagoas,Maceió,2103,301,5,19,Grécia
14658,607088,2019,8,Alagoas,Maceió,210,607,15,128,Portugal
25086,716943,2021,3,Alagoas,Maceió,712,232,14,44,Dinamarca
36996,840927,2023,10,Alagoas,Maceió,710,386,60,345,Itália
5142,313379,2010,8,Alagoas,Coruripe,9209,386,1350,21600,Itália
16866,630222,2020,10,Alagoas,Maceió,706,467,70,49,Malta
41350,878541,2023,12,Alagoas,Maceió,910,580,10,23,Panamá
5556,340242,2011,6,Alagoas,Maceió,7116,603,1,4658,Polônia
332,19981,1998,9,Alagoas,Arapiraca,2401,245,75897,150276,Espanha
26079,727443,2021,1,Alagoas,Maceió,704,476,10,47,"Marshall, Ilhas"
22272,685956,2021,7,Alagoas,Maceió,2204,573,20,80,Países Baixos (Holanda)
44693,907365,2023,4,Alagoas,São Luís do Quitunde,1701,603,4820080,2150483,Polônia
28377,753905,2021,12,Alagoas,Maceió,2103,434,39,132,Libéria
13988,599541,2019,9,Alagoas,Maceió,2106,105,64,75,Brasil
42136,884953,2023,10,Alagoas,Maceió,1604,88,19,332,Belize
22156,684844,2020,6,Alagoas,Maceió,1104,573,3,26,Países Baixos (Holanda)
8598,529190,2018,10,Alagoas,Maceió,2103,538,3,20,Noruega
43368,895460,2023,9,Alagoas,Maceió,910,580,10,26,Panamá
2814,170778,2005,6,Alagoas,Maceió,2903,399,9447242,4085932,Japão
46759,924539,2024,7,Alagoas,Maceió,701,386,60,138,Itália
12866,587530,2019,6,Alagoas,Marechal Deodoro,6907,158,100438,24454,Chile
10287,559142,2019,3,Alagoas,Maceió,804,476,75,179,"Marshall, Ilhas"
23064,694624,2021,11,Alagoas,Maceió,2009,476,50,52,"Marshall, Ilhas"
8110,515578,2018,11,Alagoas,Maceió,805,434,20,15,Libéria
30429,775790,2022,6,Alagoas,Maceió,2105,538,44,109,Noruega
33295,804056,2022,3,Alagoas,Maceió,702,580,25,21,Panamá
38549,854411,2023,3,Alagoas,Maceió,1108,434,5,26,Libéria
40942,875099,2023,8,Alagoas,Maceió,714,538,55,36,Noruega
33687,807997,2022,12,Alagoas,Maceió,708,301,62,142,Grécia
15481,615683,2020,9,Alagoas,Maceió,2202,163,500,684,Chipre
4228,257186,2008,7,Alagoas,Maceió,604,607,1732,7820,Portugal
14638,606832,2019,2,Alagoas,Maceió,405,580,12,31,Panamá
42757,890276,2023,1,Alagoas,Maceió,3401,163,189,301,Chipre
4361,263935,2008,12,Alagoas,Murici,2924,845,48000,55200,Uruguai
696,43663,2000,11,Alagoas,Maceió,2009,249,1692,4377,Estados Unidos
21042,673446,2020,12,Alagoas,Maceió,713,476,106,338,"Marshall, Ilhas"
17588,637828,2020,7,Alagoas,Maceió,902,628,2,182,Reino Unido
40078,867730,2023,1,Alagoas,Maceió,402,741,11,47,Singapura
9830,553633,2019,4,Alagoas,Maceió,904,741,17,196,Singapura
43419,895955,2023,6,Alagoas,Maceió,805,573,28,22,Países Baixos (Holanda)
11184,568744,2019,5,Alagoas,Maceió,203,301,97,661,Grécia
23433,698674,2021,3,Alagoas,Maceió,3909,467,6,136,Malta
10989,566423,2019,1,Alagoas,Maceió,704,301,160,359,Grécia
5436,332580,2011,11,Alagoas,Maceió,4203,845,3,40,Uruguai
35623,827762,2022,1,Alagoas,Maceió,1602,580,108,226,Panamá
29742,768672,2022,7,Alagoas,Maceió,1006,476,115,280,"Marshall, Ilhas"
26418,731342,2021,2,Alagoas,Maceió,1601,351,124,380,Hong Kong
14492,605383,2019,2,Alagoas,Maceió,2002,607,6,16,Portugal
1383,86611,2002,7,Alagoas,Maceió,2207,827,1056666,367673,Turquia
16153,622777,2020,2,Alagoas,Maceió,3907,434,1,33,Libéria
47347,929472,2024,1,Alagoas,Santa Luzia do Norte,3105,337,50000,36779,Guiana
33755,808630,2022,1,Alagoas,Maceió,7015,80,0,45,Barein
17207,633846,2020,5,Alagoas,Maceió,2005,434,7,19,Libéria
18799,650592,2020,10,Alagoas,Maceió,705,538,75,62,Noruega
35958,831278,2022,5,Alagoas,Maceió,804,628,100,111,Reino Unido
23286,696927,2021,2,Alagoas,Maceió,401,249,283,382,Estados Unidos
6366,409263,2014,11,Alagoas,Marechal Deodoro,8484,249,226,102960,Estados Unidos
44928,909086,2024,7,Alagoas,Maceió,807,575,161,126,Palau
38923,857549,2023,8,Alagoas,Marechal Deodoro,6907,647,495785,98440,República Dominicana
41647,880877,2023,7,Alagoas,Maceió,2922,476,2,16,"Marshall, Ilhas"
9511,550513,2019,10,Alagoas,Maceió,202,607,57,140,Portugal
6876,451568,2015,12,Alagoas,Maceió,1701,291,17408000,5398756,Geórgia
13629,595626,2019,7,Alagoas,Maceió,1513,127,2366,21707,Cabo Verde
27459,743596,2021,2,Alagoas,Maceió,705,249,55,99,Estados Unidos
22425,687767,2021,5,Alagoas,Maceió,704,160,145,286,China
45092,910607,2024,5,Alagoas,Maceió,1006,476,500,1106,"Marshall, Ilhas"
45125,910882,2024,2,Alagoas,Maceió,2008,434,11,70,Libéria
5921,366264,2012,12,Alagoas,São José da Laje,1701,40,270000,83419,Angola
48142,935680,2024,1,Alagoas,Maceió,1901,351,5,9,Hong Kong
2422,147309,2005,4,Alagoas,Maceió,2009,63,2162,3283,Argentina
46237,920466,2024,7,Alagoas,Maceió,801,586,103,744,Paraguai
3933,240883,2008,7,Alagoas,São Luís do Quitunde,2106,573,132500,79500,Países Baixos (Holanda)
39371,861434,2023,7,Alagoas,Maceió,7116,461,59,2913,Maldivas
23720,701945,2021,7,Alagoas,Maceió,709,161,100,266,Taiwan (Formosa)
43378,895578,2023,10,Alagoas,Maceió,701,580,150,262,Panamá
23245,696567,2021,1,Alagoas,Maceió,4818,580,24,49,Panamá
11170,568568,2019,12,Alagoas,Maceió,2201,160,246,96,China
21319,676308,2020,12,Alagoas,Maceió,804,476,179,133,"Marshall, Ilhas"
33391,804931,2022,8,Alagoas,Maceió,904,434,2,21,Libéria
30753,778723,2022,6,Alagoas,Maceió,907,538,1,30,Noruega
